County #,County Name,District #,District Name,2004-2005 ADA,2005-2006 ADA,2006-2007 ADA,2007-2008 ADA,2008-2009 ADA,2009-2010 ADA,2010-2011 ADA,2011-2012 ADA,2012-2013 ADA,2013-2014 ADA,2014-2015 ADA,2015-2016 ADA,2016-2017 ADA,2017-2018 ADA,2018-2019 ADA,2019-2020 ADA,2020-2021 ADA
143,LAVACA COUNTY,143905,SWEET HOME ISD,95.39,92.35,87.58,100.68,114.8,115.43,117.58,129.82,126.89,130.38,138.37,135.82,140.11,139.96,126.45,128.09,127.621
143,LAVACA COUNTY,143906,EZZELL ISD,74.83,72.42,81.62,78.03,73.1,60.52,56.52,58.85,53.28,57.54,71.2,86.87,93.35,93.5,82.68,74.46,75.418
144,LEE COUNTY,144901,GIDDINGS ISD,1631.02,1699.03,1728.93,1706.15,1736.63,1753.95,1760.01,1796.5,1791.92,1809.83,1832.55,1806.41,1793.62,1766.94,1741.51,1737.01,1748.231
144,LEE COUNTY,144902,LEXINGTON ISD,946.77,912.73,922.54,917.36,899.27,870.05,866.6,878.03,868.57,900.74,918.0,917.71,937.23,969.07,977.62,990.79,1004.072
144,LEE COUNTY,144903,DIME BOX ISD,190.71,183.64,169.43,148.98,153.4,163.36,164.93,170.5,165.3,172.83,176.32,173.83,162.76,151.72,142.48,145.04,148.544
144,LEE COUNTY,144905,GIDDINGS STATE SCHOOL,361.0,357.0,362.58,346.62,306.14,284.08,252.84,267.32,,,,,,,,,
145,LEON COUNTY,145901,BUFFALO ISD,725.85,735.31,738.2,745.1,776.55,811.85,843.92,848.26,857.99,896.01,884.93,871.46,875.01,868.24,871.29,834.55,874.712
145,LEON COUNTY,145902,CENTERVILLE ISD,662.3,669.41,708.35,686.01,680.64,679.88,669.61,658.13,642.74,636.16,652.9,631.77,619.4,634.64,626.25,608.56,622.411
145,LEON COUNTY,145906,NORMANGEE ISD,526.62,506.05,486.56,488.43,496.64,501.91,476.68,472.76,474.6,475.99,492.69,521.41,522.08,563.6,553.14,547.06,545.709
145,LEON COUNTY,145907,OAKWOOD ISD,228.0,223.78,222.53,213.95,210.51,204.99,191.41,198.69,184.85,149.91,168.01,166.94,170.95,186.14,175.89,162.9,175.863
145,LEON COUNTY,145911,LEON ISD,655.05,662.98,664.14,679.28,669.37,674.21,706.02,696.93,655.49,677.24,691.09,735.96,711.48,704.17,685.96,627.47,676.564
146,LIBERTY COUNTY,146901,CLEVELAND ISD,3149.66,3189.95,3168.67,3195.45,3322.64,3435.72,3490.69,3429.04,3365.15,3486.06,3577.54,3846.91,4474.6,5176.07,6103.04,6839.99,8127.937
146,LIBERTY COUNTY,146902,DAYTON ISD,4684.34,4577.97,4568.54,4485.13,4582.21,4495.64,4561.78,4606.41,4705.63,4704.18,4783.17,4890.63,4998.75,5110.15,5008.18,4979.33,5018.237
146,LIBERTY COUNTY,146903,DEVERS ISD,148.05,136.86,129.01,124.18,127.04,149.34,159.23,156.1,157.49,158.95,156.92,167.96,161.77,161.35,166.2,173.99,182.961
146,LIBERTY COUNTY,146904,HARDIN ISD,1170.82,1174.68,1155.03,1124.38,1229.27,1140.64,1157.73,1117.03,1170.99,1187.84,1218.36,1276.36,1349.58,1296.49,1301.04,1233.74,1167.626
146,LIBERTY COUNTY,146905,HULL-DAISETTA ISD,589.92,566.12,544.32,504.52,491.69,463.9,466.84,463.75,496.34,467.69,454.48,437.07,435.11,427.51,451.44,462.09,496.007
146,LIBERTY COUNTY,146906,LIBERTY ISD,2166.72,2097.6,2120.27,2088.67,2089.74,2027.33,1990.24,2002.69,1967.88,1938.46,1937.73,2001.87,1984.96,1949.66,2024.74,1999.04,2042.428
146,LIBERTY COUNTY,146907,TARKINGTON ISD,1785.1,1832.57,1840.3,1845.89,1821.22,1852.66,1775.65,1784.23,1740.7,1745.03,1743.54,1763.32,1740.97,1714.54,1700.55,1701.61,1635.241
147,LIMESTONE COUNTY,147901,COOLIDGE ISD,275.49,266.99,270.05,275.64,267.88,261.4,276.39,294.74,303.84,308.73,309.96,317.45,291.26,284.08,281.49,263.35,284.997
147,LIMESTONE COUNTY,147902,GROESBECK ISD,1503.2,1474.01,1453.41,1373.86,1436.19,1443.06,1448.37,1490.35,1564.18,1647.07,1657.01,1672.89,1686.23,1670.53,1559.41,1416.27,1416.646
147,LIMESTONE COUNTY,147903,MEXIA ISD,2146.57,2092.68,2016.98,2020.42,2007.38,1967.81,1916.98,1909.34,1874.26,1800.09,1785.81,1701.23,1702.27,1665.33,1725.49,1649.93,1646.885
148,LIPSCOMB COUNTY,148901,BOOKER ISD,345.92,343.21,347.72,338.6,348.06,358.38,357.27,351.32,356.61,376.36,382.32,372.88,366.43,361.41,360.85,340.46,335.549
148,LIPSCOMB COUNTY,148902,FOLLETT ISD,141.9,148.65,181.77,173.77,154.18,149.17,154.08,150.84,163.9,162.64,165.33,157.12,138.59,132.65,120.57,1.0,156.248
148,LIPSCOMB COUNTY,148903,HIGGINS ISD,106.32,102.93,88.58,90.31,87.77,84.57,91.44,125.01,125.24,125.36,133.75,127.03,120.68,108.45,87.79,58.76,
148,LIPSCOMB COUNTY,148905,DARROUZETT ISD,64.37,62.32,61.99,105.79,131.4,127.13,139.47,120.75,114.07,103.34,100.08,104.01,118.96,104.02,107.7,123.23,124.107
149,LIVE OAK COUNTY,149901,GEORGE WEST ISD,1128.43,1092.43,1074.67,1040.1,1031.66,1036.85,1013.52,983.92,1030.67,1041.44,1051.91,1017.88,991.35,1013.54,1012.95,1000.78,938.578
149,LIVE OAK COUNTY,149902,THREE RIVERS ISD,625.18,623.79,599.78,594.29,591.39,589.53,575.04,585.09,587.94,599.96,658.04,628.1,637.76,604.28,593.14,581.95,564.859
150,LLANO COUNTY,150901,LLANO ISD,1790.66,1733.53,1821.49,1809.9,1812.41,1784.02,1745.24,1716.98,1691.0,1694.52,1683.07,1705.13,1722.72,1660.98,1639.27,1591.24,1606.046
152,LUBBOCK COUNTY,152801,RICHARD MILBURN ALTER HIGH SCHOOL,115.61,113.2,131.35,132.01,0.0,0.0,0.0,,,,,,,,,,
152,LUBBOCK COUNTY,152802,RISE ACADEMY,134.71,149.31,162.19,163.56,192.31,182.2,172.2,182.22,198.54,210.09,208.47,219.28,221.48,250.85,243.13,234.46,224.855
152,LUBBOCK COUNTY,152803,TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC,178.7,127.43,128.86,119.64,108.04,143.11,179.58,166.34,161.17,174.49,164.7,169.91,161.35,170.8,181.35,158.53,145.587
152,LUBBOCK COUNTY,152804,EAGLE ACADEMY OF LUBBOCK,98.28,88.26,,,,,,,,,,,,,,,
152,LUBBOCK COUNTY,152805,HARMONY SCIENCE ACAD (LUBBOCK),,,,168.8,245.09,335.37,576.91,674.28,775.94,719.99,,,,,,,
152,LUBBOCK COUNTY,152806,BETTY M CONDRA SCHOOL FOR EDUCATIO,,,,,,,,,,,,,,,,72.11,134.576
152,LUBBOCK COUNTY,152901,LUBBOCK ISD,26310.46,26254.97,25994.74,25646.83,25867.87,26159.64,26406.48,26331.73,26653.49,26759.65,26638.06,26610.81,26192.78,25680.75,25295.48,23757.26,24137.456
152,LUBBOCK COUNTY,152902,NEW DEAL ISD,686.49,699.94,677.82,678.26,677.31,688.2,692.64,685.51,673.78,687.17,661.32,686.21,741.77,709.28,722.82,704.18,704.658
152,LUBBOCK COUNTY,152903,SLATON ISD,1261.68,1266.36,1217.6,1211.88,1205.41,1194.48,1170.7,1173.66,1167.52,1179.17,1178.14,1161.46,1156.98,1172.75,1203.13,1165.71,1209.169
152,LUBBOCK COUNTY,152906,LUBBOCK-COOPER ISD,2434.43,2575.71,2742.68,2910.79,3254.5,3536.76,3788.13,4034.32,4388.1,4687.76,5042.78,5479.92,5648.91,5896.11,6149.69,6487.0,6839.331
152,LUBBOCK COUNTY,152907,FRENSHIP ISD,5302.39,5621.64,5966.26,6318.57,6661.73,6924.21,7145.13,7352.23,7599.88,7990.79,8389.82,8706.6,8953.53,9101.57,9337.59,9515.28,9834.492
152,LUBBOCK COUNTY,152908,ROOSEVELT ISD,1114.69,1079.13,1056.12,1061.68,1056.93,1023.91,1011.94,1027.76,998.03,996.94,999.74,1016.9,1010.1,1005.15,988.56,938.58,942.572
152,LUBBOCK COUNTY,152909,SHALLOWATER ISD,1246.63,1244.32,1263.79,1317.76,1344.81,1375.14,1420.44,1485.83,1462.8,1492.55,1531.52,1516.93,1554.69,1531.73,1572.6,1540.17,1546.41
152,LUBBOCK COUNTY,152910,IDALOU ISD,791.02,793.47,825.68,848.59,894.32,886.73,890.55,896.08,879.16,926.22,915.67,950.87,967.2,946.33,946.73,916.87,904.495
152,LUBBOCK COUNTY,152950,REG XVII EDUCATION SERVICE CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,LYNN COUNTY,153903,O'DONNELL ISD,351.45,348.5,335.08,308.34,302.81,306.21,289.69,298.32,267.26,277.12,296.84,281.21,277.84,294.77,284.09,275.58,271.101
153,LYNN COUNTY,153904,TAHOKA ISD,651.42,630.64,585.64,559.62,555.99,557.8,563.9,555.89,560.15,567.6,544.39,546.15,524.97,561.09,560.09,555.74,531.314
153,LYNN COUNTY,153905,NEW HOME ISD,183.24,187.52,186.13,181.73,179.02,173.21,179.55,210.02,235.95,263.87,310.45,337.72,379.73,403.41,433.17,480.46,519.16
153,LYNN COUNTY,153907,WILSON ISD,157.01,161.69,155.46,139.13,135.21,125.71,117.72,122.76,125.75,125.25,100.87,103.25,109.83,113.74,101.15,124.82,140.459
154,MADISON COUNTY,154901,MADISONVILLE CISD,1966.72,2036.13,2078.41,2083.83,2073.4,2111.82,2098.49,2057.13,2083.43,2128.32,2149.35,2153.18,2165.65,2184.82,2204.84,2134.52,2104.815
154,MADISON COUNTY,154903,NORTH ZULCH ISD,308.08,320.78,308.43,306.58,306.12,332.5,327.4,330.33,314.87,326.53,328.08,319.18,336.19,319.06,305.85,275.55,280.138
155,MARION COUNTY,155801,CYPRESS LODGE YOUTH FOUNDATION,0.0,,0.0,,,,,,,,,,,,,,
155,MARION COUNTY,155901,JEFFERSON ISD,1282.85,1267.47,1218.67,1158.95,1144.99,1138.0,1138.39,1126.21,1123.06,1100.37,1067.27,1110.23,1145.11,1166.38,1181.19,1095.71,1083.689
156,MARTIN COUNTY,156902,STANTON ISD,709.06,712.69,703.88,690.81,681.97,717.99,729.41,740.55,787.42,818.52,907.55,927.05,914.01,952.37,1007.5,1020.47,980.773
156,MARTIN COUNTY,156905,GRADY ISD,233.03,224.48,213.62,204.99,199.22,196.63,214.37,211.35,222.09,217.16,204.5,205.61,235.46,230.02,239.89,223.81,208.867
157,MASON COUNTY,157901,MASON ISD,554.96,572.41,551.02,569.81,582.99,619.44,620.85,624.39,649.79,652.27,616.48,629.97,656.86,672.21,674.23,685.14,658.915
158,MATAGORDA COUNTY,158901,BAY CITY ISD,3888.27,3825.57,3698.34,3674.56,3599.42,3495.58,3469.11,3450.77,3367.9,3347.07,3441.4,3439.7,3370.61,3229.28,3298.16,3190.6,3142.453
158,MATAGORDA COUNTY,158902,TIDEHAVEN ISD,864.63,837.05,817.91,795.17,773.08,765.84,752.51,741.42,725.75,736.37,770.46,827.68,843.88,883.42,915.49,898.41,882.725
158,MATAGORDA COUNTY,158904,MATAGORDA ISD,58.57,52.08,61.9,75.24,84.91,87.37,92.53,126.77,143.08,169.87,167.9,150.82,149.87,126.76,107.09,88.52,87.436
158,MATAGORDA COUNTY,158905,PALACIOS ISD,1540.91,1524.03,1466.15,1443.21,1404.38,1403.41,1420.99,1398.05,1380.83,1376.46,1349.3,1334.6,1350.85,1313.95,1300.97,1244.03,1214.725
158,MATAGORDA COUNTY,158906,VAN VLECK ISD,946.21,916.02,891.34,865.32,858.38,901.61,913.76,864.98,877.57,887.78,905.81,949.32,986.65,1005.13,981.3,998.61,1002.735
159,MAVERICK COUNTY,159901,EAGLE PASS ISD,12701.89,12839.93,12873.69,12972.86,13267.16,13448.1,13765.7,13905.67,13966.9,14036.27,13995.17,13912.92,13629.11,13326.91,13316.31,12585.84,12669.65
160,MCCULLOCH COUNTY,160901,BRADY ISD,1251.77,1242.43,1220.29,1220.62,1220.04,1180.67,1161.69,1143.59,1161.69,1173.26,1178.65,1182.95,1115.7,1075.27,1052.82,919.29,904.0
160,MCCULLOCH COUNTY,160904,ROCHELLE ISD,190.33,177.84,173.37,182.18,192.73,200.5,192.47,168.35,196.47,184.81,186.56,175.54,169.03,165.14,167.89,181.39,186.632
160,MCCULLOCH COUNTY,160905,LOHN ISD,110.7,107.17,110.28,105.43,102.81,99.46,100.06,96.95,83.25,96.93,114.19,86.05,85.42,92.82,65.8,68.93,93.7
161,MCLENNAN COUNTY,161801,WACO CHARTER SCHOOL,150.29,140.86,144.94,152.65,171.37,185.76,227.56,208.9,234.08,198.23,201.12,203.38,189.55,194.71,192.74,200.67,196.101
161,MCLENNAN COUNTY,161802,RAPOPORT ACADEMY PUBLIC SCHOOL,175.16,177.94,195.4,223.47,318.87,346.68,364.3,430.6,527.76,656.43,710.36,738.34,746.22,750.24,748.69,730.69,756.717
161,MCLENNAN COUNTY,161803,E L HARRISON CHARTER SCHOOL,0.0,,0.0,,,,,,,,,,,,,,
161,MCLENNAN COUNTY,161804,EAGLE ACADEMY OF WACO,212.55,235.68,,,,,,,,,,,,,,,
161,MCLENNAN COUNTY,161805,RAPOPORT ACADEMY PREP SCH,,,14.6,46.94,,,0.0,,,,,,,,,,
161,MCLENNAN COUNTY,161807,HARMONY PUBLIC SCHOOLS - NORTH TEX,,,,213.41,347.7,395.09,2349.66,2799.42,3531.54,3771.32,8293.67,9097.57,9288.89,9138.17,9200.44,8855.8,9538.224
161,MCLENNAN COUNTY,161901,CRAWFORD ISD,603.33,600.31,599.23,597.81,580.99,579.32,576.76,581.73,556.55,553.6,564.2,545.75,530.52,528.62,563.54,558.81,553.948
161,MCLENNAN COUNTY,161903,MIDWAY ISD,5726.21,5804.34,5976.11,6118.95,6224.52,6525.89,6834.8,6814.9,6937.47,7132.92,7289.32,7462.04,7534.23,7652.77,7838.78,7868.09,7882.186
161,MCLENNAN COUNTY,161906,LA VEGA ISD,2380.6,2376.53,2459.56,2498.82,2549.85,2671.98,2653.03,2650.8,2633.2,2674.08,2702.52,2792.04,2893.76,2892.75,2874.78,2749.09,2734.357
161,MCLENNAN COUNTY,161907,LORENA ISD,1528.74,1536.57,1506.67,1517.06,1514.58,1523.09,1523.76,1560.41,1582.19,1577.45,1579.8,1619.61,1612.75,1653.73,1638.1,1645.72,1661.18
161,MCLENNAN COUNTY,161908,MART ISD,593.62,599.94,576.84,553.34,537.77,532.86,537.98,520.0,514.72,459.33,469.15,474.23,488.28,485.88,471.24,458.64,481.194
161,MCLENNAN COUNTY,161909,MCGREGOR ISD,1119.68,1125.8,1152.12,1171.29,1184.03,1232.71,1242.16,1270.71,1289.09,1317.62,1277.51,1320.7,1368.81,1351.83,1320.28,1310.51,1387.343
161,MCLENNAN COUNTY,161910,MOODY ISD,703.82,733.72,726.61,715.13,695.0,672.21,644.23,647.17,621.32,637.96,637.16,637.27,625.87,638.04,644.08,617.02,621.903
161,MCLENNAN COUNTY,161912,RIESEL ISD,556.05,542.97,524.18,510.61,514.77,553.24,557.04,557.66,571.25,564.88,564.12,568.57,586.82,604.18,633.98,595.76,597.216
161,MCLENNAN COUNTY,161914,WACO ISD,14129.28,14187.09,14040.92,13808.75,13857.48,13855.88,13778.47,13851.7,13740.04,13574.49,13483.8,13528.29,13648.74,13379.07,13333.6,12693.06,13188.498
161,MCLENNAN COUNTY,161916,WEST ISD,1478.26,1438.93,1438.86,1407.55,1392.35,1421.27,1410.01,1377.39,1354.16,1293.72,1262.3,1240.26,1245.07,1238.52,1249.53,1195.96,1145.923
161,MCLENNAN COUNTY,161918,AXTELL ISD,718.71,724.43,730.68,739.86,739.9,715.85,742.63,712.12,736.92,717.93,719.82,728.45,732.31,742.19,739.38,684.55,714.001
161,MCLENNAN COUNTY,161919,BRUCEVILLE-EDDY ISD,870.15,842.46,876.51,866.54,842.16,806.93,805.12,785.21,755.29,724.81,747.84,718.99,694.14,660.13,613.28,596.69,593.013
161,MCLENNAN COUNTY,161920,CHINA SPRING ISD,1772.08,1873.58,1953.18,2026.49,2054.04,2157.0,2213.49,2273.23,2268.61,2315.3,2358.27,2492.54,2569.26,2601.59,2675.33,2738.34,2780.172
161,MCLENNAN COUNTY,161921,CONNALLY ISD,2495.54,2508.2,2480.72,2409.45,2341.64,2282.44,2275.56,2167.5,2205.23,2159.14,2156.13,2164.05,2192.48,2168.07,2184.71,2146.5,2118.91
161,MCLENNAN COUNTY,161922,ROBINSON ISD,1989.54,2043.93,2096.13,2091.5,2105.79,2056.22,2059.74,2118.56,2141.74,2166.18,2209.42,2183.12,2200.49,2243.83,2284.57,2286.9,2341.698
161,MCLENNAN COUNTY,161923,BOSQUEVILLE ISD,432.9,434.38,429.82,449.11,473.57,515.36,532.09,581.03,582.08,591.19,585.77,606.39,632.39,654.79,663.53,687.45,691.998
161,MCLENNAN COUNTY,161924,HALLSBURG ISD,112.14,108.57,106.75,103.09,114.38,110.66,96.29,111.87,140.01,148.26,157.14,160.62,158.62,155.65,157.03,146.89,147.163
161,MCLENNAN COUNTY,161925,GHOLSON ISD,135.57,138.95,135.11,135.61,139.88,139.73,136.55,139.87,186.97,227.42,231.44,234.13,239.37,232.57,230.55,221.4,211.683
161,MCLENNAN COUNTY,161926,MCLENNAN CO ST JUVENILE CORRECTION,431.0,638.0,258.99,247.6,176.58,118.29,93.06,323.0,,,,,,,,,
161,MCLENNAN COUNTY,161927,MCLENNAN CO ST JUVENILE CORRECTION,0.0,0.0,223.03,229.26,187.19,200.26,176.95,0.0,,,,,,,,,
161,MCLENNAN COUNTY,161950,REG XII EDUCATION SERVICE CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,MCMULLEN COUNTY,162904,MCMULLEN COUNTY ISD,167.91,162.56,165.46,158.18,150.81,151.05,164.2,204.65,223.9,225.54,236.76,240.93,241.23,235.67,261.26,258.52,273.579
163,MEDINA COUNTY,163901,DEVINE ISD,1776.85,1785.19,1757.3,1801.37,1806.95,1785.4,1824.83,1810.29,1847.68,1849.98,1846.38,1855.68,1852.29,1863.6,1837.99,1774.44,1822.218
163,MEDINA COUNTY,163902,D'HANIS ISD,303.19,298.22,305.25,314.41,313.6,303.41,304.27,302.12,309.62,310.84,318.42,336.05,350.18,351.19,335.64,323.34,303.01
163,MEDINA COUNTY,163903,NATALIA ISD,1120.92,1109.03,1066.33,987.6,1008.86,1004.95,981.08,1024.51,1019.81,982.73,1023.12,961.61,980.21,976.79,961.89,938.44,948.374
163,MEDINA COUNTY,163904,HONDO ISD,1994.53,2023.0,2053.05,2067.33,2118.96,2083.51,2053.86,2044.63,2025.53,2003.86,1970.78,1911.74,1882.35,1840.45,1780.26,1691.94,1661.385
163,MEDINA COUNTY,163908,MEDINA VALLEY ISD,2771.8,2783.69,2891.43,3018.37,3048.87,3199.34,3280.16,3350.43,3434.64,3678.9,3952.54,4202.69,4452.22,4759.04,5111.66,5436.42,5844.421
164,MENARD COUNTY,164901,MENARD ISD,348.38,333.54,330.27,315.74,317.27,306.96,300.66,297.61,303.61,296.47,285.83,274.16,275.21,279.47,279.58,265.67,251.679
165,MIDLAND COUNTY,165801,RICHARD MILBURN ACADEMY (MIDLAND),170.7,151.56,142.45,99.61,0.0,0.0,0.0,,,,,,,,,,
165,MIDLAND COUNTY,165802,MIDLAND ACADEMY CHARTER SCHOOL,472.88,467.41,446.87,468.78,458.57,468.45,466.07,456.73,447.31,427.67,400.39,392.4,399.16,385.19,390.66,353.91,348.155
165,MIDLAND COUNTY,165803,EAGLE ACADEMY OF MIDLAND,329.34,371.09,,,,,,,,,,,,,,,
165,MIDLAND COUNTY,165901,MIDLAND ISD,19064.89,19037.54,19246.33,19214.86,19610.13,19551.55,19983.33,20786.43,21284.26,21618.87,22287.43,22584.39,22923.43,23651.6,23975.03,23851.72,23257.75
165,MIDLAND COUNTY,165902,GREENWOOD ISD,1458.1,1452.5,1474.06,1516.47,1556.22,1556.15,1609.81,1654.96,1774.15,1899.21,2046.27,2204.86,2348.19,2486.08,2611.97,2731.88,2754.785
165,MIDLAND COUNTY,165950,REG XVIII EDUCATION SERVICE CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,MILAM COUNTY,166901,CAMERON ISD,1483.8,1498.88,1489.32,1467.12,1493.16,1474.73,1458.34,1444.95,1463.12,1502.06,1527.15,1598.05,1703.06,1647.39,1593.41,1502.55,1466.044
166,MILAM COUNTY,166902,GAUSE ISD,157.51,152.48,141.07,140.81,138.1,139.91,161.92,174.69,181.77,169.47,176.91,158.66,159.85,156.52,155.35,150.98,150.534
166,MILAM COUNTY,166903,MILANO ISD,395.74,386.74,398.93,410.36,414.35,400.88,376.65,371.69,383.81,409.53,407.73,399.45,381.45,421.85,435.49,388.11,352.546
166,MILAM COUNTY,166904,ROCKDALE ISD,1804.41,1798.5,1730.09,1712.0,1663.83,1616.22,1598.62,1500.51,1478.79,1475.4,1479.45,1452.45,1442.69,1413.63,1401.82,1316.56,1311.547
166,MILAM COUNTY,166905,THORNDALE ISD,489.79,499.87,528.8,526.69,529.81,512.67,517.73,532.34,544.64,582.29,567.23,542.4,540.52,542.88,518.98,514.27,541.161
166,MILAM COUNTY,166907,BUCKHOLTS ISD,191.72,203.28,195.46,187.69,182.41,166.18,164.09,173.46,170.01,157.59,154.01,143.23,134.7,137.6,127.12,114.96,128.891
167,MILLS COUNTY,167901,GOLDTHWAITE ISD,620.54,600.75,604.07,612.41,595.18,552.22,566.69,566.62,552.81,565.42,574.87,565.11,531.93,543.23,519.36,494.24,482.287
167,MILLS COUNTY,167902,MULLIN ISD,126.24,110.77,93.67,89.54,90.65,98.59,92.41,92.12,91.75,160.75,273.79,386.11,319.99,337.7,310.13,249.22,1.0
167,MILLS COUNTY,167903,STAR ISD,97.59,93.57,89.97,69.43,61.44,63.7,58.0,51.82,56.19,38.16,,,,,,,
167,MILLS COUNTY,167904,PRIDDY ISD,104.02,100.7,98.76,94.41,91.21,94.33,99.42,93.88,91.57,95.2,102.12,103.03,102.29,97.74,90.92,93.06,97.831
168,MITCHELL COUNTY,168901,COLORADO ISD,941.6,945.16,943.17,938.6,956.12,969.32,982.61,977.16,984.23,918.32,919.11,902.02,881.42,868.96,849.22,826.92,765.597
168,MITCHELL COUNTY,168902,LORAINE ISD,160.31,155.2,135.4,151.75,147.48,149.86,134.91,124.38,109.03,133.83,150.26,148.86,150.13,146.36,143.49,141.46,144.841
168,MITCHELL COUNTY,168903,WESTBROOK ISD,162.99,186.1,196.25,192.04,193.27,207.91,192.5,209.83,205.92,245.91,266.11,252.39,239.55,227.33,230.55,223.1,209.432
169,MONTAGUE COUNTY,169901,BOWIE ISD,1532.19,1483.31,1441.31,1451.81,1464.25,1498.08,1536.11,1487.02,1552.17,1572.09,1561.9,1572.41,1582.94,1578.66,1569.14,1464.42,1535.726
169,MONTAGUE COUNTY,169902,NOCONA ISD,784.24,819.08,791.55,793.75,784.9,759.39,761.27,752.89,760.34,765.3,735.92,737.23,727.44,725.36,707.54,709.55,724.77
169,MONTAGUE COUNTY,169906,GOLD BURG ISD,119.79,137.75,141.58,135.35,130.55,114.1,100.07,100.87,114.93,104.51,118.6,131.17,112.61,104.82,121.5,119.36,123.939
169,MONTAGUE COUNTY,169908,MONTAGUE ISD,77.79,75.31,68.12,65.12,89.51,86.6,91.07,94.5,92.65,93.93,106.11,126.95,129.14,138.86,149.02,152.53,155.474
169,MONTAGUE COUNTY,169909,PRAIRIE VALLEY ISD,125.54,122.47,117.75,119.14,124.27,144.91,132.43,140.73,132.24,127.24,130.5,132.47,136.7,140.92,147.77,133.18,139.081
169,MONTAGUE COUNTY,169910,FORESTBURG ISD,153.29,168.88,163.86,174.93,170.0,183.85,199.83,197.13,174.38,170.71,172.62,168.35,141.89,168.87,157.34,145.88,151.407
169,MONTAGUE COUNTY,169911,SAINT JO ISD,280.72,277.31,286.52,273.92,262.16,281.41,270.17,249.27,253.53,256.02,242.5,228.58,249.89,264.63,273.18,286.03,286.456
170,MONTGOMERY COUNTY,170801,TEXAS SERENITY ACADEMY,0.0,137.0,196.72,227.71,304.74,367.23,379.78,390.86,391.71,382.49,369.67,367.63,477.45,542.6,373.0,416.87,382.194
170,MONTGOMERY COUNTY,170902,CONROE ISD,36633.68,38484.43,40935.12,43304.69,44914.68,46274.6,47882.36,49497.7,50465.03,51829.86,53164.98,55147.17,56653.1,58001.01,59355.79,60103.56,61416.566
170,MONTGOMERY COUNTY,170903,MONTGOMERY ISD,4691.18,5047.26,5389.0,5777.7,5940.23,6327.22,6538.58,6604.49,6811.42,7147.44,7497.33,7711.65,7813.15,8183.31,8289.62,8375.76,8401.995
170,MONTGOMERY COUNTY,170904,WILLIS ISD,4683.22,4947.79,5290.36,5530.7,5594.08,5753.3,5939.93,6019.82,6065.0,6256.84,6440.64,6669.27,6809.36,6808.67,6981.98,7104.33,7493.436
170,MONTGOMERY COUNTY,170906,MAGNOLIA ISD,8882.65,9405.15,9812.15,10257.46,10518.0,10871.82,11064.29,11172.12,11187.74,11409.42,11710.39,12055.87,12002.29,12181.35,12408.83,12207.0,12250.021
170,MONTGOMERY COUNTY,170907,SPLENDORA ISD,2901.26,2972.74,3065.74,3063.44,3132.78,3159.8,3203.88,3217.07,3231.41,3337.99,3353.95,3501.87,3589.77,3699.88,3774.74,3719.36,3747.238
170,MONTGOMERY COUNTY,170908,NEW CANEY ISD,7028.57,7364.6,7722.76,8019.99,8449.34,8920.08,9480.69,10148.09,10762.24,11411.66,11981.17,12827.92,13588.19,13938.07,14310.34,14678.37,14745.136
171,MOORE COUNTY,171901,DUMAS ISD,3774.2,3801.52,3655.17,3775.29,3970.35,4071.24,4197.48,4273.71,4308.53,4251.01,4202.55,4206.65,4224.63,4010.87,3974.5,3884.7,3775.713
171,MOORE COUNTY,171902,SUNRAY ISD,493.1,504.13,522.43,508.49,504.72,495.16,496.03,504.46,498.92,490.4,483.97,518.75,515.01,510.19,508.9,509.13,524.918
172,MORRIS COUNTY,172902,DAINGERFIELD-LONE STAR ISD,1414.22,1369.11,1303.39,1246.04,1213.2,1210.81,1150.15,1108.84,1075.22,1043.44,999.52,967.51,953.92,942.47,945.48,878.19,947.061
172,MORRIS COUNTY,172905,PEWITT CISD,878.84,906.31,918.02,905.7,890.91,919.93,943.04,950.16,967.86,940.99,910.98,908.27,857.42,822.31,797.29,773.6,771.858
173,MOTLEY COUNTY,173901,MOTLEY COUNTY ISD,151.16,153.03,161.95,166.63,167.79,170.78,173.78,178.73,174.15,152.38,160.02,150.12,151.5,152.64,147.04,142.17,147.408
174,NACOGDOCHES COUNTY,174801,STEPHEN F AUSTIN STATE UNIVERSITY,,,,,150.76,216.8,255.87,252.5,247.94,241.77,245.52,236.72,248.74,250.14,249.5,248.58,250.742
174,NACOGDOCHES COUNTY,174901,CHIRENO ISD,283.83,318.37,306.12,295.15,300.07,314.88,322.29,348.34,353.42,348.89,353.48,356.16,366.91,361.42,368.74,352.53,363.309
174,NACOGDOCHES COUNTY,174902,CUSHING ISD,458.68,461.37,464.96,463.09,450.06,456.85,450.85,470.79,461.45,458.74,477.14,499.28,510.57,504.88,511.38,489.64,528.565
174,NACOGDOCHES COUNTY,174903,GARRISON ISD,635.34,638.61,615.26,615.85,625.75,630.49,674.52,675.54,694.99,691.88,675.47,655.71,645.14,664.26,656.16,642.95,636.843
